discharge,charge_to_4.2v_time,CC_ratio,discharge_to_min_voltage_time,ic_max,discharge_time,capacity,soh
43,3139.45,0.31,3327.391,20692.454761904755,3327.391,1.8132041826994056,95.8833442691601
44,3120.2,0.31,3312.078,20680.94238095238,3312.078,1.8062641938283532,95.5163534203101
45,3139.58,0.29,3293.172,20586.45476190476,3293.172,1.7958310249900458,94.96464108196083
46,3117.05,0.29,3275.328,20496.95904761904,3275.328,1.7858852600390451,94.43870295876656
47,3085.78,0.3,3265.016,20383.805714285707,3265.016,1.780326860450275,94.14477139472058
48,3060.34,0.29,3328.937,20314.29952380952,3328.937,1.8150756899575575,95.9823107156573
49,3056.95,0.31,3329.266,20242.303809523804,3329.266,1.815702515484584,96.01545763224728
50,3250.41,0.33,3301.579,20158.36047619047,3301.579,1.800243217805667,95.19796053200334
51,3195.11,0.31,3283.563,20057.08857142857,3283.563,1.7904476205609308,94.67996336880418
52,3141.44,0.33,3265.344,19921.740952380947,3275.125,1.780343032300132,94.14562657201505
53,3103.33,0.3,3255.891,19821.349047619045,3265.656,1.775328769596812,93.88046929870528
54,3070.58,0.31,3246.406,19723.472857142853,3266.093,1.770262973473285,93.61258690667022
55,3057.69,0.3,3228.219,19610.91809523809,3257.594,1.760081061854204,93.07416120348375
56,3038.56,0.29,3219.187,19513.86952380952,3248.593,1.749647593537689,92.52243302854406
57,3009.19,0.28,3209.407,19412.22428571428,3238.766,1.749650075059311,92.52256425292258
58,2994.3,0.28,3200.968,19294.58761904761,3240.14,1.745028739214683,92.2781851918098
59,2970.11,0.28,3190.968,19078.50714285714,3230.109,1.739645745528673,91.9935291989993
60,2962.22,0.29,3180.8439999999973,18857.79,3229.7810000000027,1.7285642277717963,91.40753177397374
61,2944.19,0.28,3163.484,18674.96095238095,3212.469,1.723900324588418,91.16090172599748
62,2924.16,0.31,3154.485,18476.44,3213.219,1.7139788776485192,90.63624955407812
63,2888.2,0.29,3144.766,18306.263809523807,3203.578,1.7139701997004613,90.63579065888634
64,2874.39,0.27,3136.531,18161.89619047619,3195.125,1.7036521173638766,90.09016416501656
65,2866.05,0.27,3126.797000000006,17921.809047619045,3195.312999999994,1.7040137474382486,90.10928738414982
66,2860.16,0.28,3108.032,17760.939999999995,3186.297,1.6935716157343033,89.55710108399319
67,2829.77,0.29,3097.907,17601.226190476187,3176.438,1.6876577363877656,89.24437153331117
68,2804.31,0.27,3089.218,17475.265714285713,3167.593,1.6830744356583152,89.00200379231205
69,2782.31,0.27,3079.812,17303.825238095236,3167.719,1.6779270142025482,88.72980500287017
70,2764.06,0.27,3071.1100000000006,17139.719999999998,3159.077999999994,1.6732060275966172,88.4801563486559
71,2750.38,0.28,3060.657,17010.136666666665,3148.829,1.6674367208253988,88.17507188402843
72,2733.45,0.26,3051.344,16879.066666666662,3149.094,1.6622662630667526,87.90165492082501
73,2718.19,0.26,3042.688,16758.989999999998,3140.547,1.6574243065763063,87.645609305257
74,2695.8,0.25,3033.734,16630.879047619044,3131.625,1.652538684928734,87.38725464951953
75,2683.11,0.25,3023.922,16514.577619047614,3121.907,1.6472174627573322,87.10586517211738
76,2667.31,0.25,3014.453,16374.050952380949,3122.125,1.6364136810898071,86.53455460107405
77,2643.78,0.26,3014.157,16247.716190476189,3121.672,1.6362554312048496,86.52618625053486
78,2628.47,0.25,3023.0,16138.887142857138,3120.86,1.641119179218384,86.78338421514901
79,2611.05,0.25,2996.172,16036.34428571428,3103.828,1.6315700789656966,86.27842196339309
80,2638.84,0.25,2987.235,15998.84809523809,3095.094,1.621213282987236,85.73074826850355
81,2585.69,0.24,2978.328,15958.149999999996,3095.781,1.6164273214762122,85.47766370163623
82,2571.23,0.25,2976.859,15913.06238095238,3094.328,1.615823510161921,85.44573379066746
83,2560.47,0.24,2968.844,15858.44095238095,3086.531,1.61672418029789,85.49336177737963
84,2568.64,0.24,2958.406,15798.612380952378,3085.625,1.6108655863730026,85.1835557535501
85,2553.91,0.25,2949.437,15731.619999999995,3067.203,1.6006603374309376,84.64389595847521
86,2532.03,0.26,2940.735,15673.860476190472,3058.157,1.5959174487005665,84.39308910654776
87,2505.77,0.23,2931.531,15619.057619047617,3058.812,1.5962179519462243,84.40897990165642
88,2492.73,0.24,2931.359,15583.856190476188,3058.578,1.5958065114633972,84.38722267771132
89,2492.03,0.24,2931.687,15539.178571428569,3049.328,1.5906507821480704,84.11458456358338
90,2490.91,0.24,3108.688,15502.913809523809,3177.219,1.6888211161855506,89.3058917673428
91,2577.2,0.25,2994.812,15462.106190476188,3082.937,1.6259938279733204,85.98354640622486
92,2614.59,0.25,2976.531,15398.466190476189,3074.266,1.6157433862812898,85.44149679093846
93,2579.75,0.25,2958.422,15352.575714285713,3066.0,1.6056626764846538,84.90842270191371
94,2547.25,0.24,2938.797,15320.565238095236,3056.437,1.5949746921524348,84.34323556466374
95,2515.67,0.24,2930.64,15287.255238095231,3048.219,1.5904102438871943,84.10186475348281
96,2497.12,0.24,2921.609,15261.821428571424,3039.218,1.5853517062988178,83.83436619721833
97,2484.31,0.24,2911.516,15240.4519047619,3039.047,1.5799737147242376,83.5499747191144
98,2469.89,0.24,2903.172,15206.525238095232,3030.375,1.5752185465278068,83.29851852152426
99,2451.74,0.23,2893.453,15160.245714285713,3021.0,1.569798484648868,83.01190234003897
100,2437.91,0.23,2884.703,15123.291904761903,3021.75,1.5702565375950357,83.0361244595057
101,2422.22,0.23,2884.922,15112.6,3012.265,1.565249873909438,82.77136902689281
102,2418.74,0.24,2875.156,15012.083333333332,3002.641,1.559633933561147,82.4743946723507
103,2402.06,0.22,2884.625,14925.392380952377,3012.0,1.5649820533392105,82.75720651161599
104,2416.83,0.25,2902.86,14845.646666666664,3020.11,1.57497949984227,83.28587758683834
105,2455.53,0.24,2884.9070000000065,14773.049047619044,3002.172000000006,1.5652811168780458,82.77302117414882
106,2427.31,0.25,2865.297,14699.27238095238,2992.703,1.559755497470126,82.48082304608076
107,2395.62,0.24,2856.531,14635.835714285711,2964.468,1.549897685670499,81.95953593923268
108,2382.2,0.23,2846.282,14573.148095238092,2983.375,1.543877153134502,81.64116650277282
109,2365.36,0.24,2848.016,14509.310952380947,2975.297,1.5450187488690073,81.70153478223752
110,2367.76,0.23,2837.952999999994,14467.549523809525,2974.9850000000006,1.5445940154102908,81.6790746176111
111,2352.3,0.22,2829.157,14433.61476190476,2966.25,1.5343086721758876,81.13517938745419
112,2330.33,0.22,2819.343,14401.677619047614,2956.359,1.5287603942958483,80.84178306554588
113,2317.61,0.24,2819.297,14360.992857142854,2956.344,1.5289260249179843,80.85054171397351
114,2317.88,0.22,2819.484,14311.396190476187,2956.406,1.529091650133123,80.85930007647583
115,2318.5,0.22,2810.641,14243.081428571428,2947.266,1.5239059324661248,80.5850761600015
116,2301.52,0.22,2800.984,14173.86714285714,2937.984,1.5186675419100617,80.30806686899294
117,2278.56,0.22,2791.922,14110.06428571428,2929.125,1.5136482266426952,80.04264241301145
118,2264.89,0.22,2791.485,14051.681428571424,2928.454,1.5136050185229033,80.04035754125528
119,2269.08,0.23,2792.343,13995.680476190471,2929.375,1.5139470614867965,80.05844498202711
120,2273.28,0.23,2828.578,13937.404761904758,2946.031,1.5339599193158786,81.1167371232789
121,2344.12,0.23,2828.031,13872.85,2955.438,1.5391372798653098,81.39051911027366
122,2334.0,0.22,2810.266,13720.141428571424,2937.625,1.5236247972838737,80.57020955991136
123,2303.2,0.22,2791.953,13678.340476190477,2929.078,1.5135813035589147,80.03910347947992
124,2268.11,0.22,2781.406,13646.080476190473,2918.375,1.5077850749847914,79.7325953734772
125,2251.36,0.22,2773.078,13609.50952380952,2919.812,1.5031960676037333,79.48992586125676
126,2237.42,0.21,2763.625,13568.790476190472,2900.422,1.497822059699588,79.20574504207775
127,2223.8,0.21,2754.516,13528.64523809524,2901.375,1.492848534633516,78.94274199989883
128,2206.55,0.21,2744.515,13491.54571428571,2901.187,1.492414389867026,78.91978415957107
129,2189.83,0.22,2744.875,13453.391904761898,2891.64,1.487482776538081,78.65899743564148
130,2182.11,0.21,2736.172,13405.03095238095,2882.906,1.482535148640411,78.39736385153971
131,2172.48,0.2,2726.594,13313.664761904758,2883.265,1.4827874322228984,78.41070476141842
132,2158.47,0.21,2725.953,13220.83714285714,2882.969,1.476971179775059,78.10313778074762
133,2149.89,0.2,2735.391,13145.286666666663,2891.656,1.4819015554137276,78.36385905485969
134,2167.59,0.21,2754.453,13086.396190476187,2901.25,1.4981366198874824,79.2223791768746
135,2228.55,0.21,2735.234,13020.936666666666,2891.703,1.4820775214392872,78.37316424573085
136,2172.95,0.21,2726.406,12957.353809523804,2883.016,1.4771155312812152,78.11077117652985
137,2152.52,0.21,2716.812,12893.684285714286,2873.453,1.4720772783056488,77.84434528297595
138,2140.11,0.21,2707.531,12840.971904761904,2874.031,1.472248013656454,77.85337387257239
139,2134.97,0.21,2708.031,12788.412857142854,2874.234,1.4670106672274663,77.57641979564112
140,2131.59,0.21,2698.406,12755.038095238097,2864.984,1.461767249533538,77.2991446665128
141,2112.31,0.21,2689.203,12751.890476190474,2855.093,1.4566952670489708,77.03093513592873
142,2092.72,0.2,2679.563,12735.951428571429,2855.625,1.451354972758956,76.74853711324945
143,2077.5,0.2,2679.484,12717.011904761905,2855.594,1.451615926257375,76.76233649357621
144,2081.31,0.2,2671.156,12671.256666666666,2847.437,1.4468161332173683,76.50852050701118
145,2069.67,0.21,2671.266,12614.81714285714,2847.36,1.4467570607768785,76.50539672029024
146,2054.94,0.2,2661.344,12564.35,2837.328,1.4413797481446793,76.22104114507394
147,2037.11,0.2,2651.875,12519.19238095238,2837.281,1.4362456252208178,75.94954559011889
148,2024.0,0.19,2652.672,12473.10714285714,2838.515,1.4368154153924828,75.9796764422933
149,2029.89,0.21,2651.984,12427.372380952376,2828.328,1.4362945145860049,75.95213088960034
150,2027.58,0.2,2662.125,12380.080952380951,2838.265,1.4418575315878015,76.24630662526647
151,2014.36,0.19,2698.047,12334.185714285712,2864.547,1.4672063484781797,77.58676753965592
152,2116.03,0.2,2680.25,12296.380476190476,2846.39,1.4518640367848883,76.77545672975997
153,2088.75,0.2,2661.938,12261.05761904762,2837.969,1.44713797527485,76.52553971151791
154,2056.78,0.21,2652.328,12217.726666666666,2838.156,1.441790586562399,76.24276653144855
155,2037.31,0.2,2643.359,12172.574285714283,2829.843,1.431630947911111,75.70551863639822
156,2024.12,0.2,2643.922,12148.156190476187,2829.625,1.4318084249673686,75.71490373149528
157,2017.97,0.2,2633.656,12150.69809523809,2819.437,1.4262562585106868,75.42130177927987
158,2003.72,0.2,2623.86,12145.884761904756,2819.579,1.4260877528924911,75.41239109930522
159,1990.14,0.19,2624.781,12138.247619047615,2810.672,1.4212633510031694,75.157273781763
160,1987.78,0.2,2615.844,12133.759523809522,2811.485,1.4163272748795108,74.89625106252409
161,1976.83,0.2,2616.375,12113.50952380952,2802.422,1.4165781829175994,74.90951923277514
162,1976.41,0.19,2606.078,12068.989047619049,2801.625,1.4108401729425175,74.60608976183626
163,1961.76,0.19,2606.312,12038.343809523809,2802.031,1.4109949628347804,74.61427514584918
164,1954.98,0.2,2597.5,12016.240476190473,2793.39,1.40617142903988,74.35920373366997
165,1945.33,0.2,2597.703,12004.972380952377,2793.39,1.4063358479692922,74.36789830704656
166,1943.69,0.19,2587.016,11994.745714285713,2792.485,1.4004552399066514,74.05692816217145
167,1931.48,0.2,2625.672,11988.967619047617,2802.016,1.4217865046055154,75.18493846367691
168,1983.55,0.2,2644.328,11986.079999999998,2820.39,1.4324552720625434,75.74910940083355
