discharge,voltage,temperature,time,capacity,soh
71,3.468023005179232,39.40950590627068,3148.829,1.5301570318067428,75.17952002501654
72,3.4711335972831856,39.48443326993031,3149.094,1.5246566834474087,74.90927746753414
73,3.4883390886919767,39.4416762582387,3140.547,1.5145492986655427,74.4126824640059
74,3.4882264404681207,39.53866201326228,3131.625,1.509391504602082,74.15927024943012
75,3.4877002346746275,39.5867547936938,3121.907,1.5039974333050705,73.89424928579005
76,3.5019144212894115,39.499752884420865,3122.125,1.4935201918040188,73.37948251946334
77,3.5064898836985074,39.9686395722832,3121.672,1.4876323024497422,73.09019933714036
78,3.4612712556588887,40.42668250871336,3120.86,1.5302876214401704,75.18593614163545
79,3.49597974716647,40.02451449021777,3103.828,1.5040760088360112,73.89810985080334
80,3.495868232766142,40.02167483360719,3095.094,1.4887593608730894,73.14557385723607
81,3.5168324777654205,40.078211781584145,3095.781,1.4782779285546637,72.63060118809538
82,3.5140805590225344,40.565789328351094,3094.328,1.478459982215684,72.63954583009604
83,3.5179169265872945,40.75221353269305,3086.531,1.473214844899973,72.38184227571321
84,3.51910167584515,40.71162611325717,3085.625,1.4675164935067897,72.10187145326269
85,3.521493643197122,40.58721297402195,3067.203,1.4516292657521335,71.32130179126342
86,3.531199617131715,40.37035790264624,3058.157,1.4519237720967177,71.33577144710263
87,3.540682828822266,40.667923693760464,3058.812,1.4471484694777745,71.10115176336829
88,3.5356541187739614,40.990356883952465,3058.578,1.4468538105659885,71.08667461161282
89,3.5426480867538017,40.997744028174516,3049.328,1.4416741930284678,70.8321901683239
90,3.5029468518556204,40.77265883698999,3177.219,1.5935866593100128,78.2959380474406
91,3.459144575143091,40.522204934304625,3082.937,1.5463902376915637,75.9770882494014
92,3.4885908514844224,40.57746834859555,3074.266,1.51470559175661,74.42036144029748
93,3.500662570823591,40.516963879873735,3066.0,1.4989786083335404,73.64766488653811
94,3.5190985130636876,40.34325381638243,3056.437,1.4831110745410492,72.86806282628963
95,3.5212860952811007,40.39341126895154,3048.219,1.4729664825468278,72.36963976177928
96,3.5315851155806786,40.46341487442664,3039.218,1.4627604396099307,71.86819749578868
97,3.5329262878466716,40.5818264138806,3039.047,1.4518364681062514,71.33148203630158
98,3.539045488750217,40.61670777074496,3030.375,1.4468670644030392,71.08732579778997
99,3.545547133777292,40.631647661681036,3021.0,1.441380399427779,70.81775553094546
100,3.5484565862450688,40.74323383889164,3021.75,1.431210744960774,70.31810109956534
101,3.549925959367978,40.81715493531611,3012.265,1.4260247179525716,70.06330174681324
102,3.5622369118183483,40.72877617289365,3002.641,1.420487649966195,69.79125508434085
103,3.5587698945654234,41.45494452672042,3012.0,1.4207006230355006,69.80171885557206
104,3.5413834963307256,41.39678877103747,3020.11,1.452255804330839,71.35208482113887
105,3.557320348056594,41.36669473718026,3002.172000000006,1.431557632772571,70.33514435633658
106,3.5560021159887576,41.37787352037061,2992.703,1.415015751158943,69.52241030736464
107,3.565450927200841,41.140956091698214,2964.468,1.4097311506517451,69.26276785146193
108,3.5778109276715733,41.2168813199875,2983.375,1.404917318129309,69.02625512041874
109,3.5823842742694407,41.40391881889191,2975.297,1.395164296571563,68.54707065486149
110,3.5836702091707866,41.586571331198584,2974.9850000000006,1.3945343832614077,68.51612181802287
111,3.5856253738844623,41.43504077863728,2966.25,1.3893171179312644,68.25978766720687
112,3.588984284723791,41.37436880579148,2956.359,1.3838379472327809,67.99058560840852
113,3.5864700210588274,41.66477948989921,2956.344,1.3736814238195123,67.4915763306282
114,3.5923515752514272,41.81816829502593,2956.406,1.3786059891863676,67.73352957654757
115,3.5963124070242887,41.686647000781186,2947.266,1.3737600299108574,67.49543839713218
116,3.6002389127425705,41.565382893773936,2937.984,1.3682580583942712,67.22511609085237
117,3.604261987061514,41.46394809540406,2929.125,1.3633024037317505,66.98163536881292
118,3.610208784768209,41.6123634180086,2928.454,1.3580966140172601,66.72586503678076
119,3.604384847345642,42.0075404495327,2929.375,1.353269090999531,66.48867966571198
120,3.5929395911706528,41.61679232360952,2946.031,1.3841605738237488,68.00643686533974
121,3.5862615333641465,41.80245062827161,2955.438,1.4051467790651473,69.03752897183544
122,3.5993733218450874,41.653004783464006,2937.625,1.378719022627353,67.7390831241008
123,3.613313370916122,41.36061809844917,2929.078,1.3682657783199066,67.22549538545536
124,3.6129164007807564,41.42815616511055,2918.375,1.3573151296618016,66.68746922672389
125,3.62307676232919,41.343265645039,2919.812,1.3524934638801596,66.45057163278422
126,3.6225410007004046,41.38118673567723,2900.422,1.3474099151661236,66.20080723318286
127,3.626275900079049,41.378450473707446,2901.375,1.3370075130842318,65.6897174696045
128,3.630939582490314,41.306600641009794,2901.187,1.3312352966718526,65.40611751852576
129,3.63665215167077,41.204081036719124,2891.64,1.3259303781727643,65.14547680110712
130,3.633648674889144,41.32955629442644,2882.906,1.321578743867529,64.93167274597319
131,3.6408526421786505,41.300370296451625,2883.265,1.321225074066109,64.91429627717592
132,3.6463041446743727,41.243646229563595,2882.969,1.3156485301862682,64.64031008911138
133,3.643185525285694,41.36464929786556,2891.656,1.3209025697502388,64.8984510278524
134,3.63009179178362,40.89285784811417,2901.25,1.3474328767273906,66.20193537828118
135,3.644383145306869,40.652964511118334,2891.703,1.3260128072353616,65.14952669744675
136,3.647724843088211,40.58410707337388,2883.016,1.3101186784831063,64.36861797633368
137,3.654758881299619,40.322783635307104,2873.453,1.30521620229393,64.12775001365068
138,3.649848216700934,40.78032921971219,2874.031,1.3004061951355774,63.89142523000749
139,3.654795053390779,40.85731522464202,2874.234,1.300235735841116,63.88305024124815
140,3.65519692144285,40.74860220857894,2864.984,1.2895066722480755,63.35591097744968
141,3.660920185251899,40.472276230208436,2855.093,1.279253057384795,62.85213141239902
142,3.6665506464743816,40.28187574900838,2855.625,1.2792078171714618,62.84990867482796
143,3.6648304200950594,40.637565231244686,2855.594,1.274036760902923,62.59584486293798
144,3.6670708418070905,40.64243349478575,2847.437,1.2741273923001468,62.600297755550194
145,3.671063896554771,40.38713367022122,2847.36,1.2637639426440779,62.09112179860495
146,3.675527990548978,40.15316398972329,2837.328,1.2581373688955233,61.8146775481072
147,3.67291170661734,40.26211669866818,2837.281,1.253259864055301,61.57503647520722
148,3.6729426082793797,40.65437976632703,2838.515,1.2532313315493426,61.573634619019614
149,3.676426871927093,40.41021687551566,2828.328,1.2480874960313577,61.3209082142838
150,3.6787483492176243,40.49521984011741,2838.265,1.2534354284944844,61.58366228941904
151,3.6660243812714266,41.357879741754175,2864.547,1.2898048773266901,63.37056235911395
152,3.673517843188949,41.37902988743146,2846.39,1.2635402021758835,62.0801290046241
153,3.679265325617699,41.20920760771975,2837.969,1.2479761706842853,61.31543858862738
154,3.6810005302067896,41.20630554355683,2838.156,1.2321202877943334,60.53640895934027
155,3.6816210659707824,41.28239317323536,2829.843,1.2271137666213534,60.290429069070264
156,3.6870580470143386,41.1595683576961,2829.625,1.2217397581377356,60.02639382954212
157,3.686609623032529,41.230427315370186,2819.437,1.211102678915174,59.50377393250057
158,3.6886642285753455,41.21487873613708,2819.579,1.2056159765131735,59.23420182680926
159,3.689427929747468,41.27439823262361,2810.672,1.2008936262717274,59.002183793913154
160,3.691557712403205,41.237668013317766,2811.485,1.1905903985558335,58.495966655222006
161,3.692494602830583,41.24068073261839,2802.422,1.185179251041941,58.23010670462684
162,3.693907128232746,41.28133907077437,2801.625,1.1796706818144624,57.95946024028492
163,3.6946262144743858,41.28338645880181,2802.031,1.1745952836753915,57.71009629390571
164,3.6963269652374176,41.149193043289586,2793.39,1.15381833159625,56.689285192545555
165,3.697169686162496,41.26268252018065,2793.39,1.1644009557372264,57.20922960804411
166,3.6966744870459154,41.45791806300034,2792.485,1.1587974947916069,56.933920933434955
167,3.69305943579077,41.11666214070682,2802.016,1.1749748834769171,57.72874675283711
168,3.691808982914086,41.36263766174168,2820.39,1.1856752327929356,58.254475229690506
